From Date,To Date,PM10,PM2.5,AT,BP,SR
09-11-2019 03:15,09-11-2019 03:30,1.4,7.8,2.5,None,None
09-11-2019 03:30,09-11-2019 03:45,1.4,8.8,1.9,None,None
09-11-2019 03:45,09-11-2019 04:00,1.5,9.9,1.7,None,None
09-11-2019 04:00,09-11-2019 04:15,1.5,12,2.6,None,None
09-11-2019 04:15,09-11-2019 04:30,1.4,11.9,1.8,None,None
09-11-2019 04:30,09-11-2019 04:45,1.6,11,1.6,None,None
09-11-2019 04:45,09-11-2019 05:00,1.3,10.4,2.3,None,None
09-11-2019 05:00,09-11-2019 05:15,1.4,9.7,2.2,None,None
09-11-2019 05:15,09-11-2019 05:30,1.3,7.8,2.5,None,None
09-11-2019 05:30,09-11-2019 05:45,1.2,6.3,2.2,None,None
09-11-2019 05:45,09-11-2019 06:00,1.1,5.3,2.1,None,None
09-11-2019 06:00,09-11-2019 06:15,1.2,5,1.9,None,None
09-11-2019 06:15,09-11-2019 06:30,1.1,5,1.7,None,None
09-11-2019 06:30,09-11-2019 06:45,1.1,4.7,1.5,None,None
09-11-2019 06:45,09-11-2019 07:00,1.1,4.6,2.2,None,None
09-11-2019 07:00,09-11-2019 07:15,1.2,5.1,1.6,None,None
09-11-2019 07:15,09-11-2019 07:30,1.3,5.2,1.3,None,None
09-11-2019 07:30,09-11-2019 07:45,1.1,4.9,1.7,None,None
09-11-2019 07:45,09-11-2019 08:00,1,4.3,1.3,None,None
09-11-2019 08:00,09-11-2019 08:15,1.1,4.1,0.3,None,None
09-11-2019 08:15,09-11-2019 08:30,1,4.5,1,None,None
09-11-2019 08:30,09-11-2019 08:45,1.1,4.7,0.3,None,None
09-11-2019 08:45,09-11-2019 09:00,1.1,4.5,1,None,None
09-11-2019 09:00,09-11-2019 09:15,1.1,7.1,1,None,None
09-11-2019 09:15,09-11-2019 09:30,1,9.3,1.4,None,None
09-11-2019 09:30,09-11-2019 09:45,1,10.4,0.9,None,None
09-11-2019 09:45,09-11-2019 10:00,1,9.3,1.6,None,None
09-11-2019 10:00,09-11-2019 10:15,1,7.3,0.4,None,None
09-11-2019 10:15,09-11-2019 10:30,1.1,7.2,0.6,None,None
09-11-2019 10:30,09-11-2019 10:45,0.9,9.1,1.1,None,None
09-11-2019 10:45,09-11-2019 11:00,0.7,6.1,0.3,None,None
09-11-2019 11:00,09-11-2019 11:15,0.7,4.2,0,None,None
09-11-2019 11:15,09-11-2019 11:30,0.6,3.8,0,None,None
09-11-2019 11:30,09-11-2019 11:45,0.6,3.6,0,None,None
09-11-2019 11:45,09-11-2019 12:00,0.7,3.6,1,None,None
09-11-2019 12:00,09-11-2019 12:15,0.6,3.4,0.3,None,None
09-11-2019 12:15,09-11-2019 12:30,0.5,4.5,0,None,None
09-11-2019 12:30,09-11-2019 12:45,0.5,5.3,0,None,None
09-11-2019 12:45,09-11-2019 13:00,0.4,5.5,0,None,None
09-11-2019 13:00,09-11-2019 13:15,0.4,4.4,0,None,None
09-11-2019 13:15,09-11-2019 13:30,0.5,3.2,0,None,None
09-11-2019 13:30,09-11-2019 13:45,0.3,2.7,0,None,None
09-11-2019 13:45,09-11-2019 14:00,0.4,2.4,0,None,None
09-11-2019 14:00,09-11-2019 14:15,0.3,2.1,0,None,None
09-11-2019 14:15,09-11-2019 14:30,0.1,1.9,0,None,None
09-11-2019 14:30,09-11-2019 14:45,0,1.7,0.6,None,None
09-11-2019 14:45,09-11-2019 15:00,0,1.6,0.2,None,None
09-11-2019 15:00,09-11-2019 15:15,0.3,1.5,0,None,None
09-11-2019 15:15,09-11-2019 15:30,0.1,1.4,0,None,None
09-11-2019 15:30,09-11-2019 15:45,0.3,1.3,0,None,None
09-11-2019 15:45,09-11-2019 16:00,0.1,1.4,0,None,None
09-11-2019 16:00,09-11-2019 16:15,0,1.4,0,None,None
09-11-2019 16:15,09-11-2019 16:30,0,1.4,0,None,None
09-11-2019 16:30,09-11-2019 16:45,0,1.9,0,None,None
09-11-2019 16:45,09-11-2019 17:00,0.4,1.5,0.3,None,None
09-11-2019 17:00,09-11-2019 17:15,0.2,1.4,0.1,None,None
09-11-2019 17:15,09-11-2019 17:30,0,1.4,0,None,None
09-11-2019 17:30,09-11-2019 17:45,0.3,1.9,0,None,None
09-11-2019 17:45,09-11-2019 18:00,0.6,2,0,None,None
09-11-2019 18:00,09-11-2019 18:15,0.6,2.2,0,None,None
09-11-2019 18:15,09-11-2019 18:30,0.5,2.2,0,None,None
09-11-2019 18:30,09-11-2019 18:45,0.5,2.4,0,None,None
09-11-2019 18:45,09-11-2019 19:00,0.7,2.9,0.8,None,None
09-11-2019 19:00,09-11-2019 19:15,0.8,2.9,1,None,None
09-11-2019 19:15,09-11-2019 19:30,0.9,3.3,1.6,None,None
09-11-2019 19:30,09-11-2019 19:45,1.2,3.2,1.8,None,None
09-11-2019 19:45,09-11-2019 20:00,0.9,3.2,2.1,None,None
09-11-2019 20:00,09-11-2019 20:15,0.8,3.1,1.1,None,None
09-11-2019 20:15,09-11-2019 20:30,0.7,3.2,1,None,None
09-11-2019 20:30,09-11-2019 20:45,0.8,2.9,0.8,None,None
09-11-2019 20:45,09-11-2019 21:00,0.9,3,1.5,None,None
09-11-2019 21:00,09-11-2019 21:15,0.9,3,1.8,None,None
09-11-2019 21:15,09-11-2019 21:30,1,3.2,2.4,None,None
09-11-2019 21:30,09-11-2019 21:45,1.1,3.1,1.1,None,None
09-11-2019 21:45,09-11-2019 22:00,0.9,3.2,2.2,None,None
09-11-2019 22:00,09-11-2019 22:15,0.8,3,1.6,None,None
09-11-2019 22:15,09-11-2019 22:30,1.1,2.9,0.9,None,None
09-11-2019 22:30,09-11-2019 22:45,1.2,2.9,1.3,None,None
09-11-2019 22:45,09-11-2019 23:00,1.2,3,1.6,None,None
09-11-2019 23:00,09-11-2019 23:15,1.1,2.7,1.4,None,None
09-11-2019 23:15,09-11-2019 23:30,1.2,2.7,1.6,None,None
09-11-2019 23:30,09-11-2019 23:45,1.2,2.8,0.4,None,None
09-11-2019 23:45,10-11-2019 00:00,1.2,3.2,0,None,None
10-11-2019 00:00,10-11-2019 00:15,1.1,3.6,0.1,None,None
10-11-2019 00:15,10-11-2019 00:30,1.3,3.3,1,None,None
10-11-2019 00:30,10-11-2019 00:45,1.2,3.1,0.3,None,None
10-11-2019 00:45,10-11-2019 01:00,1.1,5.3,1.6,None,None
10-11-2019 01:00,10-11-2019 01:15,1.1,9.4,0.4,None,None
10-11-2019 01:15,10-11-2019 01:30,1.3,9.8,0.2,None,None
10-11-2019 01:30,10-11-2019 01:45,1.2,8.1,0,None,None
10-11-2019 01:45,10-11-2019 02:00,1.4,5.7,0,None,None
10-11-2019 02:00,10-11-2019 02:15,1.3,5.6,0,None,None
10-11-2019 02:15,10-11-2019 02:30,1.4,5.6,1.1,None,None
10-11-2019 02:30,10-11-2019 02:45,1.2,4.7,1,None,None
10-11-2019 02:45,10-11-2019 03:00,1.3,4.7,0.2,None,None
10-11-2019 03:00,10-11-2019 03:15,1.2,5.3,0.9,None,None
10-11-2019 03:15,10-11-2019 03:30,1.3,4.6,0.3,None,None
10-11-2019 03:30,10-11-2019 03:45,1.5,4,1,None,None
10-11-2019 03:45,10-11-2019 04:00,1.9,3.9,0.3,None,None
10-11-2019 04:00,10-11-2019 04:15,1.4,4.3,0,None,None
10-11-2019 04:15,10-11-2019 04:30,1.1,4.7,1,None,None
10-11-2019 04:30,10-11-2019 04:45,1.1,4.7,0.3,None,None
10-11-2019 04:45,10-11-2019 05:00,1.2,4.5,0,None,None
10-11-2019 05:00,10-11-2019 05:15,1.3,4.9,0,None,None
10-11-2019 05:15,10-11-2019 05:30,1.4,5.3,0.8,None,None
10-11-2019 05:30,10-11-2019 05:45,1.2,5.5,0.3,None,None
10-11-2019 05:45,10-11-2019 06:00,1.4,5.1,0,None,None
10-11-2019 06:00,10-11-2019 06:15,1.1,4.5,0,None,None
10-11-2019 06:15,10-11-2019 06:30,1.1,4,0.7,None,None
10-11-2019 06:30,10-11-2019 06:45,1.4,4.6,0.2,None,None
10-11-2019 06:45,10-11-2019 07:00,1.3,4.6,1,None,None
10-11-2019 07:00,10-11-2019 07:15,1.7,5.2,1.2,None,None
10-11-2019 07:15,10-11-2019 07:30,1.3,6.3,1.1,None,None
10-11-2019 07:30,10-11-2019 07:45,1.2,5.3,1.6,None,None
10-11-2019 07:45,10-11-2019 08:00,1.4,5.2,0.4,None,None
10-11-2019 08:00,10-11-2019 08:15,1.5,4.3,0.4,None,None
10-11-2019 08:15,10-11-2019 08:30,1.5,4.1,0.1,None,None
10-11-2019 08:30,10-11-2019 08:45,1.7,4.5,1.3,None,None
10-11-2019 08:45,10-11-2019 09:00,1.7,4.2,2.2,None,None
10-11-2019 09:00,10-11-2019 09:15,1.5,4.4,1.5,None,None
10-11-2019 09:15,10-11-2019 09:30,1.3,4.8,0.3,None,None
10-11-2019 09:30,10-11-2019 09:45,1.4,6.6,1.2,None,None
10-11-2019 09:45,10-11-2019 10:00,1.7,9,1.4,None,None
10-11-2019 10:00,10-11-2019 10:15,1.6,10.1,2.4,None,None
10-11-2019 10:15,10-11-2019 10:30,1.5,10.9,1,None,None
10-11-2019 10:30,10-11-2019 10:45,1.5,10.4,1,None,None
10-11-2019 10:45,10-11-2019 11:00,1.7,11.2,2.1,None,None
10-11-2019 11:00,10-11-2019 11:15,1.7,11.6,1.3,None,None
10-11-2019 11:15,10-11-2019 11:30,1.5,9.9,0.2,None,None
10-11-2019 11:30,10-11-2019 11:45,1.3,8.7,0,None,None
10-11-2019 11:45,10-11-2019 12:00,1.5,7.3,0,None,None
10-11-2019 12:00,10-11-2019 12:15,1.2,4.8,0.8,None,None
10-11-2019 12:15,10-11-2019 12:30,1,3.9,0.3,None,None
10-11-2019 12:30,10-11-2019 12:45,0.8,4,0,None,None
10-11-2019 12:45,10-11-2019 13:00,0.9,3.4,0,None,None
10-11-2019 13:00,10-11-2019 13:15,0.8,3.8,0,None,None
10-11-2019 13:15,10-11-2019 13:30,1,2.8,0,None,None
10-11-2019 13:30,10-11-2019 13:45,0.8,2.4,0,None,None
10-11-2019 13:45,10-11-2019 14:00,0.6,2.5,0,None,None
10-11-2019 14:00,10-11-2019 14:15,0.8,2.3,0,None,None
10-11-2019 14:15,10-11-2019 14:30,0.7,2,0,None,None
10-11-2019 14:30,10-11-2019 14:45,0.4,1.9,0,None,None
10-11-2019 14:45,10-11-2019 15:00,0.6,1.9,0,None,None
10-11-2019 15:00,10-11-2019 15:15,0.5,1.6,0,None,None
10-11-2019 15:15,10-11-2019 15:30,0.5,1.4,0,None,None
10-11-2019 15:30,10-11-2019 15:45,0.6,1.4,0,None,None
10-11-2019 15:45,10-11-2019 16:00,0.5,1.8,0,None,None
10-11-2019 16:00,10-11-2019 16:15,0.1,1.6,0,None,None
10-11-2019 16:15,10-11-2019 16:30,0.3,1.7,0,None,None
10-11-2019 16:30,10-11-2019 16:45,0.4,1.6,0,None,None
10-11-2019 16:45,10-11-2019 17:00,0.4,1.7,0,None,None
10-11-2019 17:00,10-11-2019 17:15,0.5,1.7,0,None,None
10-11-2019 17:15,10-11-2019 17:30,0.4,2.3,0,None,None
10-11-2019 17:30,10-11-2019 17:45,0.5,2,0.4,None,None
10-11-2019 17:45,10-11-2019 18:00,0.6,1.8,0.1,None,None
10-11-2019 18:00,10-11-2019 18:15,0.9,4.9,0,None,None
10-11-2019 18:15,10-11-2019 18:30,1.2,61.8,1.6,None,None
10-11-2019 18:30,10-11-2019 18:45,1.4,111.6,3.1,None,None
10-11-2019 18:45,10-11-2019 19:00,1.3,132.6,4.2,None,None
10-11-2019 19:00,10-11-2019 19:15,1.4,123.6,4.5,None,None
10-11-2019 19:15,10-11-2019 19:30,1.5,103.8,3.2,None,None
10-11-2019 19:30,10-11-2019 19:45,1.3,63.5,2.2,None,None
10-11-2019 19:45,10-11-2019 20:00,1.3,40.5,3.1,None,None
10-11-2019 20:00,10-11-2019 20:15,1.5,27,2,None,None
10-11-2019 20:15,10-11-2019 20:30,1.4,35.5,2.1,None,None
10-11-2019 20:30,10-11-2019 20:45,1.8,56.7,3,None,None
10-11-2019 20:45,10-11-2019 21:00,1.8,73.5,3.9,None,None
10-11-2019 21:00,10-11-2019 21:15,1.6,88.9,5.2,None,None
10-11-2019 21:15,10-11-2019 21:30,1.9,93.4,4.9,None,None
10-11-2019 21:30,10-11-2019 21:45,1.9,87.8,4.6,None,None
10-11-2019 21:45,10-11-2019 22:00,1.8,81.9,4.3,None,None
10-11-2019 22:00,10-11-2019 22:15,1.8,74.9,3.7,None,None
10-11-2019 22:15,10-11-2019 22:30,1.5,67.1,3.1,None,None
10-11-2019 22:30,10-11-2019 22:45,1.7,53.4,2.8,None,None
10-11-2019 22:45,10-11-2019 23:00,1.5,41.9,2,None,None
10-11-2019 23:00,10-11-2019 23:15,1.7,34.7,2.7,None,None
10-11-2019 23:15,10-11-2019 23:30,1.6,28.1,2.6,None,None
10-11-2019 23:30,10-11-2019 23:45,1.5,25.5,2.2,None,None
10-11-2019 23:45,11-11-2019 00:00,1.5,21.9,2.2,None,None
11-11-2019 00:00,11-11-2019 00:15,1.4,19.1,2.6,None,None
11-11-2019 00:15,11-11-2019 00:30,1.3,16.6,2.5,None,None
11-11-2019 00:30,11-11-2019 00:45,1.3,14.5,2.1,None,None
11-11-2019 00:45,11-11-2019 01:00,1.2,13.5,1.9,None,None
11-11-2019 01:00,11-11-2019 01:15,1.1,12.4,1.2,None,None
11-11-2019 01:15,11-11-2019 01:30,1.2,11,0.6,None,None
11-11-2019 01:30,11-11-2019 01:45,1.1,10.4,1.2,None,None
11-11-2019 01:45,11-11-2019 02:00,1.3,9.5,0.3,None,None
11-11-2019 02:00,11-11-2019 02:15,1.3,9.1,1.9,None,None
11-11-2019 02:15,11-11-2019 02:30,1.1,8.7,1.3,None,None
11-11-2019 02:30,11-11-2019 02:45,1.4,8.7,0.9,None,None
11-11-2019 02:45,11-11-2019 03:00,1.3,8.5,0.9,None,None
11-11-2019 03:00,11-11-2019 03:15,1.2,8.3,1.2,None,None
11-11-2019 03:15,11-11-2019 03:30,1.5,9.6,1.9,None,None
11-11-2019 03:30,11-11-2019 03:45,1.6,10.4,0.7,None,None
11-11-2019 03:45,11-11-2019 04:00,1.7,12.1,1.5,None,None
11-11-2019 04:00,11-11-2019 04:15,2,13.3,2,None,None
11-11-2019 04:15,11-11-2019 04:30,1.7,14.2,2.3,None,None
11-11-2019 04:30,11-11-2019 04:45,1.5,15.4,1.6,None,None
11-11-2019 04:45,11-11-2019 05:00,1.7,17.1,1.3,None,None
11-11-2019 05:00,11-11-2019 05:15,1.9,17.8,1.3,None,None
11-11-2019 05:15,11-11-2019 05:30,1.4,22,2.3,None,None
11-11-2019 05:30,11-11-2019 05:45,1.4,23.4,1.8,None,None
11-11-2019 05:45,11-11-2019 06:00,1.6,18.1,1.6,None,None
11-11-2019 06:00,11-11-2019 06:15,1.7,13.3,1.7,None,None
11-11-2019 06:15,11-11-2019 06:30,1.9,10.4,1.5,None,None
11-11-2019 06:30,11-11-2019 06:45,1.7,8.9,2,None,None
11-11-2019 06:45,11-11-2019 07:00,1.8,8,1.9,None,None
11-11-2019 07:00,11-11-2019 07:15,1.8,7.8,1.8,None,None
11-11-2019 07:15,11-11-2019 07:30,1.6,7.9,1.7,None,None
11-11-2019 07:30,11-11-2019 07:45,1.8,7.9,1.8,None,None
11-11-2019 07:45,11-11-2019 08:00,1.8,8.1,2.4,None,None
11-11-2019 08:00,11-11-2019 08:15,1.9,9.3,1.7,None,None
11-11-2019 08:15,11-11-2019 08:30,1.6,8.7,2.1,None,None
11-11-2019 08:30,11-11-2019 08:45,2,10,3,None,None
11-11-2019 08:45,11-11-2019 09:00,1.9,10,2,None,None
11-11-2019 09:00,11-11-2019 09:15,2,8,2.1,None,None
11-11-2019 09:15,11-11-2019 09:30,2.1,6.9,2,None,None
11-11-2019 09:30,11-11-2019 09:45,2,6.9,2,None,None
11-11-2019 09:45,11-11-2019 10:00,1.9,6.9,1.6,None,None
11-11-2019 10:00,11-11-2019 10:15,2.3,6.6,1.2,None,None
11-11-2019 10:15,11-11-2019 10:30,2.2,7,1.2,None,None
11-11-2019 10:30,11-11-2019 10:45,2.2,8.8,1.5,None,None
11-11-2019 10:45,11-11-2019 11:00,2.2,10.7,2.2,None,None
11-11-2019 11:00,11-11-2019 11:15,2.3,13.3,2,None,None
11-11-2019 11:15,11-11-2019 11:30,2.1,12.2,2.3,None,None
11-11-2019 11:30,11-11-2019 11:45,1.7,9,1.3,None,None
11-11-2019 11:45,11-11-2019 12:00,1.4,7.7,0.4,None,None
11-11-2019 12:00,11-11-2019 12:15,1.2,5.3,0.7,None,None
11-11-2019 12:15,11-11-2019 12:30,1.4,4.6,0.2,None,None
11-11-2019 12:30,11-11-2019 12:45,1.4,5,0,None,None
11-11-2019 12:45,11-11-2019 13:00,1.1,4.6,0.6,None,None
11-11-2019 13:00,11-11-2019 13:15,0.8,5.1,0.2,None,None
11-11-2019 13:15,11-11-2019 13:30,0.9,6.2,0.7,None,None
11-11-2019 13:30,11-11-2019 13:45,0.9,5.1,0.2,None,None
11-11-2019 13:45,11-11-2019 14:00,1,4,0,None,None
11-11-2019 14:00,11-11-2019 14:15,0.7,3.5,0,None,None
11-11-2019 14:15,11-11-2019 14:30,0.9,3.1,0,None,None
11-11-2019 14:30,11-11-2019 14:45,0.8,3.3,0,None,None
11-11-2019 14:45,11-11-2019 15:00,0.7,3.6,0,None,None
11-11-2019 15:00,11-11-2019 15:15,0.8,3.3,0,None,None
11-11-2019 15:15,11-11-2019 15:30,0.6,2.5,0,None,None
11-11-2019 15:30,11-11-2019 15:45,0.6,2.7,0.4,None,None
11-11-2019 15:45,11-11-2019 16:00,0.6,2.2,0.1,None,None
11-11-2019 16:00,11-11-2019 16:15,0.7,2.2,0,None,None
11-11-2019 16:15,11-11-2019 16:30,0.5,2.2,0,None,None
11-11-2019 16:30,11-11-2019 16:45,0.5,2.1,0,None,None
11-11-2019 16:45,11-11-2019 17:00,0.6,2.4,0,None,None
11-11-2019 17:00,11-11-2019 17:15,0.6,2.4,0,None,None
11-11-2019 17:15,11-11-2019 17:30,0.7,2.5,0,None,None
11-11-2019 17:30,11-11-2019 17:45,0.7,2.6,0,None,None
11-11-2019 17:45,11-11-2019 18:00,1.5,5.9,4.2,None,None
11-11-2019 18:00,11-11-2019 18:15,1.1,5.3,3.1,None,None
11-11-2019 18:15,11-11-2019 18:30,0.9,3.8,2,None,None
11-11-2019 18:30,11-11-2019 18:45,1,3.4,2,None,None
11-11-2019 18:45,11-11-2019 19:00,0.9,3.9,0.8,None,None
11-11-2019 19:00,11-11-2019 19:15,1.1,4.4,1.6,None,None
11-11-2019 19:15,11-11-2019 19:30,1.1,4.3,2.1,None,None
11-11-2019 19:30,11-11-2019 19:45,1.4,4.9,2,None,None
11-11-2019 19:45,11-11-2019 20:00,1.4,5.5,2.6,None,None
11-11-2019 20:00,11-11-2019 20:15,1.3,5.9,1.7,None,None
11-11-2019 20:15,11-11-2019 20:30,1.4,5.8,2.3,None,None
11-11-2019 20:30,11-11-2019 20:45,1.5,5.6,2.4,None,None
11-11-2019 20:45,11-11-2019 21:00,1.3,5.3,2.2,None,None
11-11-2019 21:00,11-11-2019 21:15,1.4,5.3,1.9,None,None
11-11-2019 21:15,11-11-2019 21:30,1.2,6.4,2.4,None,None
11-11-2019 21:30,11-11-2019 21:45,1.3,6.9,3.3,None,None
11-11-2019 21:45,11-11-2019 22:00,1.6,7.2,2.1,None,None
11-11-2019 22:00,11-11-2019 22:15,1.6,6.8,3.9,None,None
11-11-2019 22:15,11-11-2019 22:30,1.7,6.9,3.6,None,None
11-11-2019 22:30,11-11-2019 22:45,1.9,7.1,3.1,None,None
11-11-2019 22:45,11-11-2019 23:00,1.9,7.7,3.9,None,None
11-11-2019 23:00,11-11-2019 23:15,1.8,7.7,4.3,None,None
11-11-2019 23:15,11-11-2019 23:30,2.1,8.7,5.2,None,None
11-11-2019 23:30,11-11-2019 23:45,2.1,10.5,5.7,None,None
11-11-2019 23:45,12-11-2019 00:00,2.1,10.4,6.2,None,None
12-11-2019 00:00,12-11-2019 00:15,2.2,10.7,5,None,None
12-11-2019 00:15,12-11-2019 00:30,2.3,11.1,6.2,None,None
12-11-2019 00:30,12-11-2019 00:45,2.1,10.5,5.2,None,None
12-11-2019 00:45,12-11-2019 01:00,2.2,10.8,3.6,None,None
12-11-2019 01:00,12-11-2019 01:15,2.1,9.4,3.3,None,None
12-11-2019 01:15,12-11-2019 01:30,2.1,8.5,3.5,None,None
12-11-2019 01:30,12-11-2019 01:45,2.1,8.4,2.9,None,None
12-11-2019 01:45,12-11-2019 02:00,2.1,8,3.5,None,None
12-11-2019 02:00,12-11-2019 02:15,2.6,8.6,3.7,None,None
12-11-2019 02:15,12-11-2019 02:30,2.5,8.6,3.6,None,None
12-11-2019 02:30,12-11-2019 02:45,None,None,None,None,None
12-11-2019 02:45,12-11-2019 03:00,2,8.5,3.7,None,None
12-11-2019 03:00,12-11-2019 03:15,2.1,8.7,4,None,None
12-11-2019 03:15,12-11-2019 03:30,2.3,9.2,4.1,None,None
12-11-2019 03:30,12-11-2019 03:45,1.9,8.5,3.5,None,None
12-11-2019 03:45,12-11-2019 04:00,1.9,7.8,4,None,None
12-11-2019 04:00,12-11-2019 04:15,1.9,6.8,2.9,None,None
12-11-2019 04:15,12-11-2019 04:30,2.1,6.4,2.8,None,None
12-11-2019 04:30,12-11-2019 04:45,1.9,6.4,1.8,None,None
12-11-2019 04:45,12-11-2019 05:00,2,6.1,1.8,None,None
12-11-2019 05:00,12-11-2019 05:15,1.9,6,2.6,None,None
12-11-2019 05:15,12-11-2019 05:30,2,6.2,1.4,None,None
12-11-2019 05:30,12-11-2019 05:45,2.1,6.1,2.3,None,None
12-11-2019 05:45,12-11-2019 06:00,2.1,5.9,2.8,None,None
12-11-2019 06:00,12-11-2019 06:15,2.1,6.4,3,None,None
12-11-2019 06:15,12-11-2019 06:30,1.9,6.4,3.3,None,None
12-11-2019 06:30,12-11-2019 06:45,2,6.1,3,None,None
12-11-2019 06:45,12-11-2019 07:00,2.3,6.2,2.5,None,None
12-11-2019 07:00,12-11-2019 07:15,2.2,6.1,2,None,None
12-11-2019 07:15,12-11-2019 07:30,2.1,6.5,2,None,None
12-11-2019 07:30,12-11-2019 07:45,2.3,7,2.5,None,None
12-11-2019 07:45,12-11-2019 08:00,2.2,7.1,2.7,None,None
12-11-2019 08:00,12-11-2019 08:15,2,6.7,2.3,None,None
12-11-2019 08:15,12-11-2019 08:30,2.4,6,2.4,None,None
12-11-2019 08:30,12-11-2019 08:45,2.2,5.3,2.1,None,None
12-11-2019 08:45,12-11-2019 09:00,2.7,5.7,1.8,None,None
12-11-2019 09:00,12-11-2019 09:15,2.8,8.2,2.7,None,None
12-11-2019 09:15,12-11-2019 09:30,2.9,10,2,None,None
12-11-2019 09:30,12-11-2019 09:45,3.2,8.4,1.8,None,None
12-11-2019 09:45,12-11-2019 10:00,3.1,8.7,3,None,None
12-11-2019 10:00,12-11-2019 10:15,2.7,8.8,2.4,None,None
12-11-2019 10:15,12-11-2019 10:30,2.6,9,1.9,None,None
12-11-2019 10:30,12-11-2019 10:45,2.7,8.7,3,None,None
12-11-2019 10:45,12-11-2019 11:00,2.5,16.6,2,None,None
12-11-2019 11:00,12-11-2019 11:15,2,50.7,2.6,None,None
12-11-2019 11:15,12-11-2019 11:30,1.8,57.7,1.6,None,None
12-11-2019 11:30,12-11-2019 11:45,1.9,55.6,2.1,None,None
12-11-2019 11:45,12-11-2019 12:00,2.5,50.5,2.6,None,None
12-11-2019 12:00,12-11-2019 12:15,2,27.6,2.4,None,None
12-11-2019 12:15,12-11-2019 12:30,1.7,17.6,1.5,None,None
12-11-2019 12:30,12-11-2019 12:45,1.4,16.3,0.3,None,None
12-11-2019 12:45,12-11-2019 13:00,1.2,21.2,0,None,None
12-11-2019 13:00,12-11-2019 13:15,1.3,22.8,0,None,None
12-11-2019 13:15,12-11-2019 13:30,1.7,27.8,0,None,None
12-11-2019 13:30,12-11-2019 13:45,1.3,22.3,0,None,None
12-11-2019 13:45,12-11-2019 14:00,1.2,17.5,0,None,None
12-11-2019 14:00,12-11-2019 14:15,1.1,13.7,0,None,None
12-11-2019 14:15,12-11-2019 14:30,0.9,10.2,0,None,None
12-11-2019 14:30,12-11-2019 14:45,1,10.4,0,None,None
12-11-2019 14:45,12-11-2019 15:00,1,14.6,0,None,None
12-11-2019 15:00,12-11-2019 15:15,1,13,1,None,None
12-11-2019 15:15,12-11-2019 15:30,1.1,18.8,0.3,None,None
12-11-2019 15:30,12-11-2019 15:45,1.1,15.4,0,None,None
12-11-2019 15:45,12-11-2019 16:00,0.9,10.1,0,None,None
12-11-2019 16:00,12-11-2019 16:15,0.9,9.3,0,None,None
12-11-2019 16:15,12-11-2019 16:30,0.9,14.8,0,None,None
12-11-2019 16:30,12-11-2019 16:45,1.1,15.1,0.7,None,None
12-11-2019 16:45,12-11-2019 17:00,1.2,9.3,0.2,None,None
12-11-2019 17:00,12-11-2019 17:15,1.1,15,0.8,None,None
12-11-2019 17:15,12-11-2019 17:30,1.1,39.4,0.9,None,None
12-11-2019 17:30,12-11-2019 17:45,1.7,54.6,1,None,None
12-11-2019 17:45,12-11-2019 18:00,1.9,73.2,1.2,None,None
12-11-2019 18:00,12-11-2019 18:15,2.1,96.9,2,None,None
12-11-2019 18:15,12-11-2019 18:30,2.4,146.7,3.6,None,None
12-11-2019 18:30,12-11-2019 18:45,2,202.4,5.8,None,None
12-11-2019 18:45,12-11-2019 19:00,2,241.8,8.2,None,None
12-11-2019 19:00,12-11-2019 19:15,2.3,267.9,8.9,None,None
12-11-2019 19:15,12-11-2019 19:30,2,273.1,9.6,None,None
12-11-2019 19:30,12-11-2019 19:45,2.2,255.6,8.8,None,None
12-11-2019 19:45,12-11-2019 20:00,2.1,201.6,6.9,None,None
12-11-2019 20:00,12-11-2019 20:15,2,170.5,6.2,None,None
12-11-2019 20:15,12-11-2019 20:30,2.2,126.8,6.6,None,None
12-11-2019 20:30,12-11-2019 20:45,2.3,94.5,5.4,None,None
12-11-2019 20:45,12-11-2019 21:00,2.1,80.8,4.7,None,None
12-11-2019 21:00,12-11-2019 21:15,2,74.6,5.1,None,None
12-11-2019 21:15,12-11-2019 21:30,2.2,68.3,4.4,None,None
12-11-2019 21:30,12-11-2019 21:45,2.1,60.1,4.1,None,None
12-11-2019 21:45,12-11-2019 22:00,1.9,53.3,3.8,None,None
12-11-2019 22:00,12-11-2019 22:15,1.9,47.4,4.1,None,None
12-11-2019 22:15,12-11-2019 22:30,1.9,41.6,4.4,None,None
12-11-2019 22:30,12-11-2019 22:45,2.1,37.4,4.5,None,None
12-11-2019 22:45,12-11-2019 23:00,2,33.1,4.9,None,None
12-11-2019 23:00,12-11-2019 23:15,2,31.5,4.5,None,None
12-11-2019 23:15,12-11-2019 23:30,2.2,31.2,5.2,None,None
12-11-2019 23:30,12-11-2019 23:45,2.4,29.8,4.7,None,None
12-11-2019 23:45,13-11-2019 00:00,2.6,28.2,5.3,None,None
13-11-2019 00:00,13-11-2019 00:15,2.4,27.3,5.4,None,None
13-11-2019 00:15,13-11-2019 00:30,2.6,26.6,5.4,None,None
13-11-2019 00:30,13-11-2019 00:45,2.7,29.5,5.4,None,None
13-11-2019 00:45,13-11-2019 01:00,3.3,32.7,5.6,None,None
13-11-2019 01:00,13-11-2019 01:15,3.1,33.9,6.2,None,None
13-11-2019 01:15,13-11-2019 01:30,2.8,32,6.3,None,None
13-11-2019 01:30,13-11-2019 01:45,2.6,30.6,6,None,None
